timestamp,price,market_cap,volume_24h,circulating_supply,price_change_24h,bullish_sentiment,bearish_sentiment
2025-11-22 13:54:12,"$84,581.39",$1.68T,$50.2B,19.95M BTC,0.18% (24h),81%,19%
2025-11-22 14:29:59,"$84,570.76",$1.68T,$48.36B,19.95M BTC,0.29% (24h),81%,19%
2025-11-22 14:43:32,"$84,482.30",$1.68T,$48.08B,19.95M BTC,0.09% (24h),81%,19%
2025-11-22 14:59:32,"$84,608.49",$1.68T,$47.64B,19.95M BTC,0.52% (24h),81%,19%
2025-11-22 15:30:31,"$84,681.69",$1.68T,$46.7B,19.95M BTC,1.42% (24h),81%,19%
2025-11-22 15:45:34,"$84,427.63",$1.68T,$45.91B,19.95M BTC,0.32% (24h),81%,19%
2025-11-22 15:59:17,"$84,394.02",$1.68T,$45.26B,19.95M BTC,0.13% (24h),81%,19%
2025-11-22 16:25:32,"$84,318.98",$1.68T,$44.07B,19.95M BTC,0.52% (24h),81%,19%
2025-11-22 16:41:23,"$84,292.19",$1.68T,$43.3B,19.95M BTC,1.14% (24h),81%,19%
2025-11-22 16:53:29,"$84,353.99",$1.68T,$43.12B,19.95M BTC,1.16% (24h),81%,19%
2025-11-22 17:23:29,"$84,590.81",$1.68T,$40.09B,19.95M BTC,0.5% (24h),81%,19%
2025-11-22 17:43:49,"$84,686.93",$1.68T,$41.78B,19.95M BTC,0.21% (24h),81%,19%
2025-11-22 17:58:55,"$85,085.22",$1.69T,$41.79B,19.95M BTC,0.82% (24h),81%,19%
2025-11-22 18:27:08,"$84,820.02",$1.69T,$41.19B,19.95M BTC,0.09% (24h),81%,19%
2025-11-22 18:42:16,"$84,895.40",$1.69T,$41.18B,19.95M BTC,0.18% (24h),81%,19%
2025-11-22 18:59:10,"$84,667.96",$1.68T,$40.79B,19.95M BTC,0.5% (24h),81%,19%
2025-11-22 21:27:53,"$86,039.35",$1.71T,$41B,19.95M BTC,1.62% (24h),81%,19%
2025-11-22 22:47:41,"$86,020.90",$1.71T,$41.65B,19.95M BTC,2.02% (24h),81%,19%
2025-11-22 23:24:10,"$86,605.91",$1.72T,$41.91B,19.95M BTC,3.07% (24h),81%,19%
2025-11-22 23:54:21,"$86,580.18",$1.72T,$42.37B,19.95M BTC,2.89% (24h),81%,19%
2025-11-23 00:25:16,"$86,284.27",$1.72T,$42.31B,19.95M BTC,2.87% (24h),81%,19%
2025-11-23 00:44:49,"$86,028.04",$1.71T,$42.2B,19.95M BTC,2.56% (24h),81%,19%
2025-11-23 00:58:59,"$86,260.68",$1.72T,$42.15B,19.95M BTC,2.4% (24h),81%,19%
2025-11-23 01:39:51,"$86,018.46",$1.71T,$42.07B,19.95M BTC,1.67% (24h),81%,19%
2025-11-23 01:56:22,"$85,867.21",$1.71T,$42.2B,19.95M BTC,1.48% (24h),81%,19%
2025-11-23 02:23:25,"$85,633.59",$1.7T,$42.17B,19.95M BTC,1.34% (24h),81%,19%
2025-11-23 02:41:04,"$85,599.79",$1.7T,$42.62B,19.95M BTC,1.31% (24h),81%,19%
2025-11-23 02:52:48,"$85,718.98",$1.71T,$42.73B,19.95M BTC,1.38% (24h),81%,19%
2025-11-23 03:31:10,"$85,970.05",$1.71T,$43.03B,19.95M BTC,2.15% (24h),81%,19%
2025-11-23 03:49:23,"$86,036.94",$1.71T,$42.5B,19.95M BTC,2.45% (24h),81%,19%
2025-11-23 04:01:24,"$86,091.73",$1.71T,$42.78B,19.95M BTC,2.54% (24h),81%,19%
2025-11-23 04:28:49,"$86,099.04",$1.71T,$42.97B,19.95M BTC,2.46% (24h),81%,19%
2025-11-23 04:43:54,"$86,354.16",$1.72T,$42.62B,19.95M BTC,2.95% (24h),81%,19%
2025-11-23 04:58:44,"$86,343.51",$1.72T,$42.47B,19.95M BTC,2.97% (24h),81%,19%
2025-11-23 05:29:06,"$86,143.79",$1.71T,$42.4B,19.95M BTC,2.94% (24h),81%,19%
2025-11-23 05:45:30,"$86,203.41",$1.71T,$42.45B,19.95M BTC,3.14% (24h),81%,19%
2025-11-23 05:58:46,"$86,042.60",$1.71T,$42.35B,19.95M BTC,2.86% (24h),81%,19%
2025-11-23 06:22:39,"$85,961.72",$1.71T,$42.65B,19.95M BTC,2.38% (24h),81%,19%
2025-11-23 06:40:58,"$86,122.17",$1.71T,$42.58B,19.95M BTC,2.26% (24h),81%,19%
2025-11-23 06:53:16,"$86,215.03",$1.72T,$42.81B,19.95M BTC,2.44% (24h),81%,19%
2025-11-23 07:43:32,"$86,497.63",$1.72T,$43.45B,19.95M BTC,3.31% (24h),81%,19%
2025-11-23 08:15:17,"$86,361.41",$1.72T,$43.33B,19.95M BTC,2.74% (24h),81%,19%
2025-11-23 08:37:11,"$86,496.22",$1.72T,$44.46B,19.95M BTC,3.26% (24h),81%,19%
2025-11-23 08:49:20,"$86,782.45",$1.73T,$43.99B,19.95M BTC,3.34% (24h),81%,19%
2025-11-23 09:01:04,"$86,912.79",$1.73T,$44.77B,19.95M BTC,3.53% (24h),81%,19%
2025-11-23 09:27:35,"$86,754.87",$1.73T,$45.13B,19.95M BTC,2.56% (24h),81%,19%
2025-11-23 09:42:48,"$86,774.42",$1.73T,$44.43B,19.95M BTC,2.75% (24h),81%,19%
2025-11-23 09:59:02,"$86,536.85",$1.72T,$45.14B,19.95M BTC,2.49% (24h),81%,19%
2025-11-23 10:27:06,"$86,644.16",$1.72T,$45.76B,19.95M BTC,2.64% (24h),81%,19%
2025-11-23 10:41:49,"$86,969.71",$1.73T,$45.44B,19.95M BTC,3.5% (24h),81%,19%
2025-11-23 10:54:06,"$86,983.34",$1.73T,$46.52B,19.95M BTC,3.45% (24h),81%,19%
2025-11-23 11:29:45,"$87,016.28",$1.73T,$47.18B,19.95M BTC,2.93% (24h),81%,19%
2025-11-23 11:47:54,"$87,264.94",$1.74T,$47.89B,19.95M BTC,3.06% (24h),81%,19%
2025-11-23 12:00:45,"$86,684.72",$1.72T,$47.65B,19.95M BTC,2.39% (24h),81%,19%
2025-11-23 12:25:29,"$86,645.77",$1.72T,$49.1B,19.95M BTC,2.43% (24h),81%,19%
2025-11-23 12:41:59,"$86,818.54",$1.73T,$49.07B,19.95M BTC,2.67% (24h),81%,19%
2025-11-23 12:54:12,"$86,691.34",$1.72T,$49.42B,19.95M BTC,2.58% (24h),81%,19%
2025-11-23 13:33:50,"$86,957.07",$1.73T,$50.43B,19.95M BTC,2.91% (24h),81%,19%
2025-11-23 13:53:52,"$87,031.26",$1.73T,$51B,19.95M BTC,2.89% (24h),81%,19%
2025-11-23 14:20:30,"$87,314.14",$1.74T,$51.57B,19.95M BTC,3.03% (24h),81%,19%
2025-11-23 14:32:01,"$87,477.90",$1.74T,$51.41B,19.95M BTC,3.44% (24h),81%,19%
2025-11-23 14:49:19,"$87,511.33",$1.74T,$52.38B,19.95M BTC,3.46% (24h),81%,19%
2025-11-23 15:01:15,"$87,352.12",$1.74T,$52.87B,19.95M BTC,3.26% (24h),81%,19%
2025-11-23 15:32:14,"$87,551.33",$1.74T,$53.26B,19.95M BTC,3.47% (24h),81%,19%
2025-11-23 15:50:13,"$87,454.73",$1.74T,$54.02B,19.95M BTC,3.75% (24h),81%,19%
2025-11-23 16:01:59,"$87,370.55",$1.74T,$54.14B,19.95M BTC,3.53% (24h),81%,19%
2025-11-23 16:27:15,"$87,469.93",$1.74T,$54.61B,19.95M BTC,3.77% (24h),81%,19%
2025-11-23 16:41:43,"$87,739.31",$1.75T,$55.07B,19.95M BTC,4.09% (24h),81%,19%
2025-11-23 16:53:40,"$87,799.99",$1.75T,$55.18B,19.95M BTC,4.07% (24h),81%,19%
2025-11-23 17:23:58,"$87,929.09",$1.75T,$55.94B,19.95M BTC,3.95% (24h),81%,19%
2025-11-23 17:44:19,"$87,790.95",$1.75T,$56.67B,19.95M BTC,3.65% (24h),81%,19%
2025-11-23 17:59:45,"$87,940.53",$1.75T,$56.46B,19.95M BTC,3.33% (24h),81%,19%
2025-11-23 18:42:16,"$86,785.99",$1.73T,$54.98B,19.95M BTC,2.21% (24h),81%,19%
2025-11-23 18:59:43,"$86,788.26",$1.73T,$58.33B,19.95M BTC,2.52% (24h),81%,19%
2025-11-23 21:22:25,"$87,928.49",$1.75T,$58.1B,19.95M BTC,2.55% (24h),81%,19%
2025-11-23 22:45:34,"$87,432.15",$1.74T,$61.56B,19.95M BTC,1.62% (24h),81%,19%
2025-11-23 23:24:26,"$86,546.03",$1.72T,$60.83B,19.95M BTC,0.07% (24h),81%,19%
2025-11-23 23:55:57,"$86,767.45",$1.73T,$61.54B,19.95M BTC,0.28% (24h),81%,19%
2025-11-24 00:27:48,"$87,759.21",$1.75T,$62.77B,19.95M BTC,1.76% (24h),81%,19%
2025-11-24 00:48:14,"$87,464.33",$1.74T,$63.03B,19.95M BTC,1.51% (24h),81%,19%
2025-11-24 01:00:20,"$87,443.51",$1.74T,$63.03B,19.95M BTC,1.33% (24h),81%,19%
2025-11-24 01:44:06,"$86,982.30",$1.73T,$62.38B,19.95M BTC,1.09% (24h),81%,19%
2025-11-24 02:01:37,"$86,838.27",$1.73T,$64.37B,19.95M BTC,1.13% (24h),81%,19%
2025-11-24 02:30:27,"$86,806.29",$1.73T,$64.34B,19.95M BTC,1.56% (24h),81%,19%
2025-11-24 02:45:30,"$87,289.99",$1.74T,$64.31B,19.95M BTC,1.89% (24h),81%,19%
2025-11-24 02:58:59,"$86,978.69",$1.73T,$64.66B,19.95M BTC,1.5% (24h),81%,19%
2025-11-24 03:41:07,"$86,755.34",$1.73T,$64.81B,19.95M BTC,1% (24h),81%,19%
2025-11-24 03:59:42,"$86,946.77",$1.73T,$65.46B,19.95M BTC,0.94% (24h),81%,19%
2025-11-24 04:36:03,"$85,896.08",$1.71T,$65.55B,19.95M BTC,0.28% (24h),81%,19%
2025-11-24 04:53:21,"$86,043.92",$1.71T,$66.36B,19.95M BTC,0.31% (24h),81%,19%
2025-11-24 05:29:41,"$85,752.29",$1.71T,$66.4B,19.95M BTC,0.45% (24h),81%,19%
2025-11-24 05:51:07,"$85,993.22",$1.71T,$67.39B,19.95M BTC,0.2% (24h),81%,19%
2025-11-24 06:11:35,"$85,930.98",$1.71T,$67.33B,19.95M BTC,0.07% (24h),81%,19%
2025-11-24 06:31:08,"$86,122.41",$1.71T,$67.16B,19.95M BTC,0.1% (24h),81%,19%
2025-11-24 06:45:49,"$86,372.99",$1.72T,$67.12B,19.95M BTC,0.19% (24h),81%,19%
2025-11-24 06:59:00,"$86,240.84",$1.72T,$67.24B,19.95M BTC,0.02% (24h),81%,19%
2025-11-24 08:00:20,"$85,960.46",$1.71T,$66.91B,19.95M BTC,0.6% (24h),81%,19%
2025-11-24 08:41:34,"$86,499.56",$1.72T,$67.32B,19.95M BTC,0.14% (24h),81%,19%
2025-11-24 08:57:49,"$86,214.93",$1.72T,$67.4B,19.95M BTC,0.7% (24h),81%,19%
2025-11-24 09:29:40,"$86,012.92",$1.71T,$66.69B,19.95M BTC,0.85% (24h),81%,19%
2025-11-24 09:51:20,"$85,395.69",$1.7T,$67.07B,19.95M BTC,1.32% (24h),81%,19%
2025-11-24 10:01:58,"$86,114.63",$1.71T,$68.32B,19.95M BTC,0.43% (24h),81%,19%
2025-11-24 10:35:21,"$86,394.38",$1.72T,$69.65B,19.95M BTC,0.47% (24h),81%,19%
2025-11-24 10:54:22,"$86,444.78",$1.72T,$70.1B,19.95M BTC,0.61% (24h),81%,19%
2025-11-24 11:30:22,"$87,185.47",$1.73T,$70.69B,19.95M BTC,0.19% (24h),81%,19%
2025-11-24 11:50:00,"$87,409.51",$1.74T,$70.52B,19.95M BTC,0.2% (24h),81%,19%
2025-11-24 12:02:06,"$87,272.23",$1.74T,$70.52B,19.95M BTC,0.77% (24h),81%,19%
2025-11-24 12:31:25,"$87,685.71",$1.74T,$70.53B,19.95M BTC,0.98% (24h),81%,19%
2025-11-24 12:47:51,"$87,940.09",$1.75T,$71.81B,19.95M BTC,1.31% (24h),81%,19%
2025-11-24 13:42:59,"$88,342.58",$1.76T,$74.06B,19.95M BTC,1.35% (24h),81%,19%
2025-11-24 14:01:32,"$88,695.05",$1.76T,$74.42B,19.95M BTC,2% (24h),81%,19%
2025-11-24 14:24:21,"$88,599.18",$1.76T,$74.48B,19.95M BTC,1.31% (24h),81%,19%
2025-11-24 14:41:52,"$88,634.66",$1.76T,$74.57B,19.95M BTC,1.24% (24h),81%,19%
2025-11-24 14:53:49,"$88,346.19",$1.76T,$74.43B,19.95M BTC,0.9% (24h),81%,19%
2025-11-24 15:29:21,"$88,825.42",$1.77T,$75.06B,19.95M BTC,1.35% (24h),81%,19%
2025-11-24 15:45:28,"$88,921.62",$1.77T,$72.24B,19.95M BTC,1.59% (24h),81%,19%
2025-11-24 15:59:13,"$89,132.88",$1.77T,$76.12B,19.95M BTC,1.9% (24h),81%,19%
2025-11-24 16:28:33,"$88,870.79",$1.77T,$76.93B,19.95M BTC,1.54% (24h),81%,19%
2025-11-24 16:44:23,"$88,859.52",$1.77T,$77.03B,19.95M BTC,1.27% (24h),81%,19%
2025-11-24 16:59:18,"$88,804.69",$1.77T,$76.44B,19.95M BTC,0.94% (24h),81%,19%
2025-11-24 17:29:06,"$88,799.18",$1.77T,$76.34B,19.95M BTC,1.03% (24h),81%,19%
2025-11-24 17:46:01,"$88,815.90",$1.77T,$76.41B,19.95M BTC,1.18% (24h),81%,19%
2025-11-24 17:59:24,"$88,657.11",$1.76T,$76.26B,19.95M BTC,0.79% (24h),81%,19%
2025-11-24 18:27:56,"$88,519.53",$1.76T,$75.61B,19.95M BTC,1.71% (24h),81%,19%
2025-11-24 18:43:31,"$88,353.15",$1.76T,$75.14B,19.95M BTC,1.71% (24h),81%,19%
2025-11-24 18:59:44,"$88,270.76",$1.76T,$74.33B,19.95M BTC,1.69% (24h),81%,19%
2025-11-24 21:09:49,"$87,779.83",$1.75T,$72.16B,19.95M BTC,0.06% (24h),81%,19%
2025-11-24 22:34:22,"$87,744.17",$1.75T,$71.16B,19.95M BTC,0.16% (24h),81%,19%
2025-11-24 23:04:07,"$87,815.62",$1.75T,$70.94B,19.95M BTC,0.37% (24h),81%,19%
2025-11-24 23:40:40,"$88,219.78",$1.76T,$70.38B,19.95M BTC,1.74% (24h),81%,19%
2025-11-24 23:56:17,"$88,375.66",$1.76T,$70.54B,19.95M BTC,1.85% (24h),81%,19%
2025-11-25 00:27:18,"$87,991.29",$1.75T,$69.73B,19.95M BTC,0.31% (24h),81%,19%
2025-11-25 00:47:58,"$88,146.56",$1.75T,$69.75B,19.95M BTC,0.76% (24h),81%,19%
2025-11-25 00:59:59,"$88,124.30",$1.75T,$69.7B,19.95M BTC,0.85% (24h),81%,19%
2025-11-25 01:48:40,"$87,878.31",$1.75T,$68.66B,19.95M BTC,0.99% (24h),81%,19%
2025-11-25 02:02:39,"$87,943.13",$1.75T,$68.18B,19.95M BTC,1.31% (24h),81%,19%
2025-11-25 02:33:37,"$87,693.91",$1.74T,$68.2B,19.95M BTC,0.88% (24h),81%,19%
2025-11-25 03:06:24,"$87,475.11",$1.74T,$68.84B,19.95M BTC,0.82% (24h),81%,19%
2025-11-25 03:40:49,"$87,343.69",$1.74T,$69.13B,19.95M BTC,0.71% (24h),81%,19%
2025-11-25 04:00:49,"$86,976.74",$1.73T,$69.19B,19.95M BTC,0.03% (24h),81%,19%
2025-11-25 04:34:37,"$86,826.30",$1.73T,$69.7B,19.95M BTC,1.1% (24h),81%,19%
2025-11-25 04:55:49,"$87,034.23",$1.73T,$69.7B,19.95M BTC,1.21% (24h),81%,19%
2025-11-25 05:34:40,"$87,276.81",$1.74T,$69.13B,19.95M BTC,1.8% (24h),81%,19%
2025-11-25 05:57:37,"$87,382.12",$1.74T,$68.75B,19.95M BTC,1.61% (24h),81%,19%
2025-11-25 06:25:16,"$87,334.93",$1.74T,$68.75B,19.95M BTC,1.54% (24h),81%,19%
2025-11-25 06:43:32,"$87,473.96",$1.74T,$68.57B,19.95M BTC,1.47% (24h),81%,19%
2025-11-25 06:59:08,"$87,362.43",$1.74T,$68.32B,19.95M BTC,1.31% (24h),81%,19%
2025-11-25 09:16:07,"$86,912.93",$1.73T,$68.94B,19.95M BTC,1.04% (24h),81%,19%
2025-11-25 10:54:27,"$87,001.13",$1.73T,$68.84B,19.95M BTC,0.63% (24h),81%,19%
2025-11-25 11:03:19,"$86,949.20",$1.73T,$69.1B,19.95M BTC,0.04% (24h),81%,19%
2025-11-25 11:40:37,"$87,050.29",$1.73T,$67.45B,19.95M BTC,0.15% (24h),81%,19%
2025-11-25 12:01:10,"$87,128.90",$1.73T,$67.62B,19.95M BTC,0.13% (24h),81%,19%
2025-11-25 12:30:44,"$87,451.12",$1.74T,$67.48B,19.95M BTC,0.26% (24h),N/A,N/A
2025-11-25 12:48:00,"$87,787.77",$1.75T,$66.87B,19.95M BTC,0.14% (24h),81%,19%
2025-11-25 13:00:52,"$87,588.04",$1.74T,$66.84B,19.95M BTC,0.87% (24h),81%,19%
2025-11-25 13:42:46,"$87,526.82",$1.74T,$65.56B,19.95M BTC,0.91% (24h),81%,19%
2025-11-25 14:02:51,"$87,222.02",$1.74T,$65.51B,19.95M BTC,1.6% (24h),81%,19%
2025-11-25 14:28:51,"$86,222.13",$1.72T,$64.98B,19.95M BTC,2.59% (24h),81%,19%
2025-11-25 14:44:02,"$86,542.91",$1.72T,$65.52B,19.95M BTC,2.12% (24h),N/A,N/A
2025-11-25 14:59:07,"$86,819.25",$1.73T,$65.34B,19.95M BTC,1.6% (24h),81%,19%
2025-11-25 15:33:47,"$87,251.41",$1.74T,$65.12B,19.95M BTC,1.7% (24h),81%,19%
2025-11-25 15:52:21,"$87,368.84",$1.74T,$64.5B,19.95M BTC,1.95% (24h),81%,19%
2025-11-25 16:24:13,"$87,302.63",$1.74T,$64.62B,19.95M BTC,1.8% (24h),81%,19%
2025-11-25 16:42:44,"$87,201.97",$1.73T,$64.31B,19.95M BTC,1.95% (24h),81%,19%
2025-11-25 16:59:03,"$87,000.93",$1.73T,$64.18B,19.95M BTC,2.05% (24h),81%,19%
2025-11-25 17:30:10,"$87,094.81",$1.73T,$61.11B,19.95M BTC,1.9% (24h),81%,19%
2025-11-25 17:47:15,"$87,238.29",$1.74T,$64.17B,19.95M BTC,1.77% (24h),N/A,N/A
2025-11-25 17:59:21,"$87,633.98",$1.74T,$64.01B,19.95M BTC,1.2% (24h),81%,19%
2025-11-25 18:27:57,"$87,553.06",$1.74T,$64.38B,19.95M BTC,1.06% (24h),81%,19%
2025-11-25 18:43:16,"$87,427.68",$1.74T,$65.07B,19.95M BTC,1.07% (24h),81%,19%
2025-11-25 18:59:00,"$87,341.89",$1.74T,$64.82B,19.95M BTC,1.04% (24h),81%,19%
2025-11-25 21:09:23,"$87,849.29",$1.75T,$64.06B,19.95M BTC,0.1% (24h),81%,19%
2025-11-25 22:33:21,"$87,570.07",$1.74T,$62.32B,19.95M BTC,0.26% (24h),81%,19%
2025-11-25 23:03:51,"$87,214.19",$1.74T,$62.44B,19.95M BTC,0.67% (24h),81%,19%
2025-11-25 23:40:10,"$87,316.87",$1.74T,$62.89B,19.95M BTC,1.02% (24h),81%,19%
2025-11-25 23:56:00,"$87,192.84",$1.73T,$62.72B,19.95M BTC,1.42% (24h),81%,19%
2025-11-26 00:26:08,"$87,455.19",$1.74T,$62.62B,19.95M BTC,0.69% (24h),81%,19%
2025-11-26 00:45:53,"$87,592.91",$1.74T,$63.32B,19.95M BTC,0.65% (24h),81%,19%
2025-11-26 00:59:15,"$87,492.25",$1.74T,$63.58B,19.95M BTC,0.69% (24h),81%,19%
2025-11-26 01:44:08,"$87,623.95",$1.74T,$63.96B,19.95M BTC,0.28% (24h),81%,19%
2025-11-26 02:02:04,"$87,794.01",$1.75T,$63.47B,19.95M BTC,0.18% (24h),81%,19%
2025-11-26 02:30:15,"$87,764.23",$1.75T,$63.38B,19.95M BTC,0.07% (24h),81%,19%
2025-11-26 02:46:36,"$87,720.47",$1.75T,$63.27B,19.95M BTC,0.03% (24h),81%,19%
2025-11-26 02:59:52,"$87,894.10",$1.75T,$62.1B,19.95M BTC,0.58% (24h),81%,19%
2025-11-26 03:39:21,"$87,422.27",$1.74T,$61.56B,19.95M BTC,0.08% (24h),81%,19%
2025-11-26 03:58:46,"$87,392.40",$1.74T,$61.28B,19.95M BTC,0.4% (24h),81%,19%
2025-11-26 04:33:06,"$87,082.65",$1.73T,$59.89B,19.95M BTC,0.35% (24h),81%,19%
2025-11-26 04:53:40,"$86,842.49",$1.73T,$59.61B,19.95M BTC,0.21% (24h),81%,19%
2025-11-26 05:30:28,"$86,839.70",$1.73T,$59.72B,19.95M BTC,0.4% (24h),81%,19%
2025-11-26 05:51:34,"$86,902.46",$1.73T,$59.68B,19.95M BTC,0.4% (24h),81%,19%
2025-11-26 06:12:14,"$86,942.69",$1.73T,$59.63B,19.95M BTC,0.57% (24h),81%,19%
2025-11-26 06:31:37,"$86,896.14",$1.73T,$59.69B,19.95M BTC,0.57% (24h),81%,19%
2025-11-26 06:45:43,"$87,062.15",$1.73T,$59.64B,19.95M BTC,0.42% (24h),81%,19%
2025-11-26 06:59:22,"$87,043.15",$1.73T,$59.67B,19.95M BTC,0.36% (24h),81%,19%
2025-11-26 08:01:20,"$86,657.41",$1.72T,$59.64B,19.95M BTC,0.92% (24h),81%,19%
2025-11-26 08:43:31,"$87,011.15",$1.73T,$59.16B,19.95M BTC,0.11% (24h),81%,19%
2025-11-26 09:00:40,"$87,057.53",$1.73T,$59.15B,19.95M BTC,0.01% (24h),81%,19%
2025-11-26 09:33:13,"$87,275.75",$1.74T,$58.77B,19.95M BTC,0.26% (24h),81%,19%
2025-11-26 09:54:26,"$87,331.63",$1.74T,$58.45B,19.95M BTC,1.03% (24h),81%,19%
2025-11-26 10:25:51,"$87,034.32",$1.73T,$57.67B,19.95M BTC,0.73% (24h),81%,19%
2025-11-26 10:45:57,"$86,815.45",$1.73T,$57.79B,19.95M BTC,0.31% (24h),81%,19%
2025-11-26 10:59:22,"$86,901.95",$1.73T,$55.39B,19.95M BTC,0.05% (24h),81%,19%
2025-11-26 11:38:13,"$87,819.64",$1.75T,$58.66B,19.95M BTC,0.88% (24h),81%,19%
2025-11-26 11:57:40,"$87,797.03",$1.75T,$58.67B,19.95M BTC,0.91% (24h),81%,19%
2025-11-26 12:25:47,"$88,064.05",$1.75T,$58.81B,19.95M BTC,0.68% (24h),81%,19%
2025-11-26 12:44:49,"$89,407.83",$1.78T,$59.35B,19.95M BTC,1.58% (24h),81%,19%
2025-11-26 12:59:09,"$89,930.38",$1.79T,$61.58B,19.95M BTC,2.56% (24h),81%,19%
2025-11-26 13:37:57,"$89,913.90",$1.79T,$63.68B,19.95M BTC,2.68% (24h),81%,19%
2025-11-26 13:55:28,"$90,028.98",$1.79T,$64.32B,19.95M BTC,2.91% (24h),81%,19%
2025-11-26 14:21:25,"$89,986.96",$1.79T,$64.71B,19.95M BTC,4.07% (24h),81%,19%
2025-11-26 14:33:50,"$89,870.94",$1.79T,$64.83B,19.95M BTC,4.21% (24h),81%,19%
2025-11-26 14:49:37,"$89,831.01",$1.79T,$65.08B,19.95M BTC,3.72% (24h),81%,19%
2025-11-26 15:01:31,"$89,884.01",$1.79T,$65.2B,19.95M BTC,3.47% (24h),81%,19%
2025-11-26 15:34:52,"$89,889.91",$1.79T,$65.11B,19.95M BTC,3.01% (24h),81%,19%
2025-11-26 15:49:12,"$89,700.57",$1.78T,$65.93B,19.95M BTC,2.76% (24h),81%,19%
2025-11-26 16:01:32,"$89,964.07",$1.79T,$65.76B,19.95M BTC,2.98% (24h),81%,19%
2025-11-26 16:27:12,"$90,212.72",$1.8T,$65.77B,19.95M BTC,3.32% (24h),81%,19%
2025-11-26 16:42:01,"$90,238.65",$1.8T,$66.32B,19.95M BTC,3.48% (24h),81%,19%
2025-11-26 16:54:30,"$90,350.20",$1.8T,$66.46B,19.95M BTC,3.66% (24h),81%,19%
2025-11-26 17:25:12,"$90,299.94",$1.8T,$66.38B,19.95M BTC,3.78% (24h),81%,19%
2025-11-26 17:44:42,"$90,250.51",$1.8T,$66.75B,19.95M BTC,3.33% (24h),81%,19%
2025-11-26 17:58:59,"$90,423.78",$1.8T,$66.64B,19.95M BTC,3.46% (24h),81%,19%
2025-11-26 18:27:35,"$90,413.39",$1.8T,$66.45B,19.95M BTC,3.24% (24h),81%,19%
2025-11-26 18:42:10,"$90,439.82",$1.8T,$66.37B,19.95M BTC,3.43% (24h),81%,19%
2025-11-26 18:58:48,"$90,516.96",$1.8T,$66.18B,19.95M BTC,3.62% (24h),81%,19%
2025-11-26 21:06:23,"$90,944.17",$1.81T,$67.04B,19.95M BTC,3.47% (24h),81%,19%
2025-11-26 22:20:58,"$91,574.87",$1.82T,$71.37B,19.95M BTC,4.37% (24h),81%,19%
2025-11-26 22:55:36,"$91,146.02",$1.81T,$71.9B,19.95M BTC,4.66% (24h),81%,19%
2025-11-26 23:31:57,"$91,125.79",$1.81T,$71.45B,19.95M BTC,4.5% (24h),81%,19%
2025-11-26 23:50:34,"$91,235.44",$1.82T,$71.51B,19.95M BTC,4.62% (24h),81%,19%
2025-11-27 00:02:10,"$91,186.33",$1.81T,$71.71B,19.95M BTC,4.5% (24h),81%,19%
2025-11-27 00:33:57,"$91,382.49",$1.82T,$71.79B,19.95M BTC,4.3% (24h),81%,19%
2025-11-27 00:52:27,"$90,948.66",$1.81T,$72.07B,19.95M BTC,3.89% (24h),81%,19%
2025-11-27 01:21:29,"$91,221.97",$1.82T,$72.12B,19.95M BTC,4.25% (24h),81%,19%
2025-11-27 01:52:34,"$91,188.61",$1.81T,$72.36B,19.95M BTC,3.95% (24h),81%,19%
2025-11-27 02:26:44,"$91,402.71",$1.82T,$72.03B,19.95M BTC,4.17% (24h),81%,19%
2025-11-27 02:43:51,"$91,379.70",$1.82T,$72.51B,19.95M BTC,4.17% (24h),81%,19%
2025-11-27 02:58:52,"$91,420.34",$1.82T,$72.76B,19.95M BTC,4.04% (24h),81%,19%
2025-11-27 03:39:33,"$91,404.32",$1.82T,$72.75B,19.95M BTC,4.54% (24h),81%,19%
2025-11-27 03:58:23,"$91,495.74",$1.82T,$72.76B,19.95M BTC,4.69% (24h),81%,19%
2025-11-27 04:31:52,"$91,663.99",$1.82T,$73.44B,19.95M BTC,5.28% (24h),81%,19%
2025-11-27 04:48:32,"$91,706.56",$1.82T,$73.58B,19.95M BTC,5.59% (24h),81%,19%
2025-11-27 05:00:56,"$91,542.08",$1.82T,$73.18B,19.95M BTC,5.46% (24h),81%,19%
2025-11-27 05:34:57,"$91,364.55",$1.82T,$73.27B,19.95M BTC,5.34% (24h),81%,19%
2025-11-27 05:53:53,"$91,575.50",$1.82T,$73.09B,19.95M BTC,5.34% (24h),81%,19%
2025-11-27 06:23:17,"$91,437.25",$1.82T,$73.43B,19.95M BTC,5.22% (24h),81%,19%
2025-11-27 06:42:48,"$91,438.14",$1.82T,$73.46B,19.95M BTC,5.13% (24h),81%,19%
2025-11-27 06:59:14,"$91,386.93",$1.82T,$73.55B,19.95M BTC,4.99% (24h),81%,19%
2025-11-27 08:00:00,"$90,969.97",$1.81T,$72.57B,19.95M BTC,4.99% (24h),81%,19%
2025-11-27 08:40:18,"$90,784.63",$1.81T,$73.59B,19.95M BTC,4.45% (24h),81%,19%
2025-11-27 08:56:30,"$90,953.24",$1.81T,$73.79B,19.95M BTC,4.6% (24h),81%,19%
2025-11-27 09:27:07,"$90,872.73",$1.81T,$73.33B,19.95M BTC,4.14% (24h),81%,19%
2025-11-27 09:47:32,"$90,712.75",$1.81T,$73B,19.95M BTC,3.79% (24h),81%,19%
